%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.data
1692649633610926628,999,1692649633610926628,,4298.0
1692649633631897687,1000,1692649633631897687,,-288.0
1692649633677767515,1001,1692649633677767515,,4299.0
1692649633680113077,1002,1692649633680113077,,1063.0
1692649633682250976,1003,1692649633682250976,,4298.0
1692649633701269149,1004,1692649633701269149,,-296.0
1692649633749553203,1005,1692649633749553203,,4298.0
1692649633752710342,1006,1692649633752710342,,1603.0
1692649633772418260,1007,1692649633772418260,,-289.0
1692649633817861080,1008,1692649633817861080,,4299.0
1692649633820613622,1009,1692649633820613622,,1063.0
1692649633823456525,1010,1692649633823456525,,4299.0
1692649633843160867,1011,1692649633843160867,,-288.0
1692649633889958381,1012,1692649633889958381,,4298.0
1692649633892760038,1013,1692649633892760038,,1063.0
1692649633896425962,1014,1692649633896425962,,1603.0
1692649633913231849,1015,1692649633913231849,,-290.0
1692649633953841686,1016,1692649633953841686,,4298.0
1692649633956844091,1017,1692649633956844091,,1064.0
1692649633960112571,1018,1692649633960112571,,-292.0
1692649634006098985,1019,1692649634006098985,,4298.0
1692649634009170293,1020,1692649634009170293,,1063.0
1692649634011999130,1021,1692649634011999130,,4298.0
1692649634030970573,1022,1692649634030970573,,-293.0
1692649634078118324,1023,1692649634078118324,,4298.0
1692649634080076456,1024,1692649634080076456,,1063.0
1692649634082394838,1025,1692649634082394838,,1603.0
1692649634102437019,1026,1692649634102437019,,-286.0
1692649634146577835,1027,1692649634146577835,,4298.0
1692649634149235486,1028,1692649634149235486,,1063.0
1692649634151430845,1029,1692649634151430845,,4298.0
1692649634172091722,1030,1692649634172091722,,-285.0
1692649634213991641,1031,1692649634213991641,,4298.0
1692649634216782331,1032,1692649634216782331,,1063.0
1692649634219198465,1033,1692649634219198465,,-292.0
1692649634261496067,1034,1692649634261496067,,4298.0
1692649634263731479,1035,1692649634263731479,,1063.0
1692649634266678810,1036,1692649634266678810,,-282.0
1692649634309822559,1037,1692649634309822559,,4298.0
1692649634312452077,1038,1692649634312452077,,1063.0
1692649634315419912,1039,1692649634315419912,,-295.0
1692649634336538314,1040,1692649634336538314,,4298.0
1692649634338839769,1041,1692649634338839769,,1063.0
1692649634359626770,1042,1692649634359626770,,-288.0
1692649634405896186,1043,1692649634405896186,,4299.0
1692649634408284425,1044,1692649634408284425,,1063.0
1692649634410527944,1045,1692649634410527944,,4298.0
1692649634429797410,1046,1692649634429797410,,-290.0
1692649634477353334,1047,1692649634477353334,,4298.0
1692649634480259656,1048,1692649634480259656,,1603.0
1692649634500879287,1049,1692649634500879287,,-291.0
1692649634541763782,1050,1692649634541763782,,4299.0
1692649634544445276,1051,1692649634544445276,,1063.0
1692649634547719717,1052,1692649634547719717,,-287.0
1692649634589950799,1053,1692649634589950799,,4299.0
1692649634592861413,1054,1692649634592861413,,1063.0
1692649634595061540,1055,1692649634595061540,,-292.0
1692649634637435913,1056,1692649634637435913,,4298.0
1692649634640432834,1057,1692649634640432834,,1063.0
1692649634642616748,1058,1692649634642616748,,-284.0
1692649634686668395,1059,1692649634686668395,,4299.0
1692649634689237594,1060,1692649634689237594,,1063.0
1692649634691225290,1061,1692649634691225290,,4298.0
1692649634711921215,1062,1692649634711921215,,-286.0
1692649634757060527,1063,1692649634757060527,,4299.0
1692649634760204076,1064,1692649634760204076,,1063.0
1692649634763266801,1065,1692649634763266801,,4299.0
1692649634783047914,1066,1692649634783047914,,-289.0
1692649634828996896,1067,1692649634828996896,,4299.0
1692649634830793142,1068,1692649634830793142,,1063.0
1692649634832607984,1069,1692649634832607984,,1604.0
1692649634852419853,1070,1692649634852419853,,-292.0
1692649634897256135,1071,1692649634897256135,,4299.0
1692649634898890018,1072,1692649634898890018,,1063.0
1692649634900724649,1073,1692649634900724649,,-283.0
1692649634945090293,1074,1692649634945090293,,4299.0
1692649634947030067,1075,1692649634947030067,,1063.0
1692649634949090957,1076,1692649634949090957,,4299.0
1692649634970823764,1077,1692649634970823764,,-290.0
1692649635018094062,1078,1692649635018094062,,4299.0
1692649635021118402,1079,1692649635021118402,,1062.0
1692649635023828506,1080,1692649635023828506,,1604.0
1692649635041392326,1081,1692649635041392326,,-291.0
1692649635081880092,1082,1692649635081880092,,4299.0
1692649635084580898,1083,1692649635084580898,,1063.0
1692649635088148593,1084,1692649635088148593,,-287.0
1692649635133655309,1085,1692649635133655309,,4299.0
1692649635136723518,1086,1692649635136723518,,1063.0
1692649635138839006,1087,1692649635138839006,,4298.0
1692649635158785343,1088,1692649635158785343,,-293.0
1692649635202030897,1089,1692649635202030897,,4299.0
1692649635204948663,1090,1692649635204948663,,1063.0
1692649635207483530,1091,1692649635207483530,,-290.0
1692649635250039815,1092,1692649635250039815,,4299.0
1692649635252282857,1093,1692649635252282857,,1063.0
1692649635254066467,1094,1692649635254066467,,-283.0
1692649635275994539,1095,1692649635275994539,,4299.0
1692649635277968168,1096,1692649635277968168,,1063.0
1692649635299267530,1097,1692649635299267530,,-290.0
1692649635345334291,1098,1692649635345334291,,4299.0
1692649635347527503,1099,1692649635347527503,,1063.0
1692649635349626064,1100,1692649635349626064,,4299.0
1692649635370076179,1101,1692649635370076179,,-289.0
1692649635417549371,1102,1692649635417549371,,4299.0
1692649635419996500,1103,1692649635419996500,,1603.0
1692649635441117286,1104,1692649635441117286,,-291.0
1692649635486325025,1105,1692649635486325025,,4298.0
1692649635489198446,1106,1692649635489198446,,1062.0
1692649635491906881,1107,1692649635491906881,,4298.0
1692649635511348962,1108,1692649635511348962,,-296.0
1692649635557603359,1109,1692649635557603359,,4298.0
1692649635559861183,1110,1692649635559861183,,1063.0
1692649635561734437,1111,1692649635561734437,,4298.0
1692649635581453323,1112,1692649635581453323,,-286.0
1692649635629294157,1113,1692649635629294157,,4299.0
1692649635771625995,1114,1692649635771625995,,1604.0
1692649635773784160,1115,1692649635773784160,,-294.0
1692649635775754451,1116,1692649635775754451,,-21846.0
1692649635777531623,1117,1692649635777531623,,-219.0
1692649635792636394,1118,1692649635792636394,,-291.0
1692649635833751916,1119,1692649635833751916,,4298.0
1692649635836042642,1120,1692649635836042642,,1062.0
1692649635839547634,1121,1692649635839547634,,-299.0
1692649635881341457,1122,1692649635881341457,,4298.0
1692649635883528470,1123,1692649635883528470,,1063.0
1692649635886700391,1124,1692649635886700391,,-288.0
1692649635929184198,1125,1692649635929184198,,4298.0
1692649635931553363,1126,1692649635931553363,,1063.0
1692649635933825731,1127,1692649635933825731,,-291.0
1692649635982122182,1128,1692649635982122182,,4298.0
1692649635984557628,1129,1692649635984557628,,1604.0
1692649636004308462,1130,1692649636004308462,,-290.0
1692649636053123474,1131,1692649636053123474,,4298.0
1692649636056792736,1132,1692649636056792736,,1063.0
1692649636058803558,1133,1692649636058803558,,4298.0
1692649636074615001,1134,1692649636074615001,,-290.0
1692649636121080398,1135,1692649636121080398,,4298.0
1692649636123439788,1136,1692649636123439788,,1063.0
1692649636125529289,1137,1692649636125529289,,4298.0
1692649636145789384,1138,1692649636145789384,,-294.0
1692649636194203853,1139,1692649636194203853,,4299.0
1692649636197106361,1140,1692649636197106361,,1604.0
1692649636216609954,1141,1692649636216609954,,-291.0
1692649636263101339,1142,1692649636263101339,,4299.0
1692649636266456127,1143,1692649636266456127,,1063.0
1692649636268901109,1144,1692649636268901109,,4298.0
1692649636286899089,1145,1692649636286899089,,-289.0
1692649636329985857,1146,1692649636329985857,,4298.0
1692649636332191705,1147,1692649636332191705,,1063.0
1692649636334041595,1148,1692649636334041595,,-282.0
1692649636381728410,1149,1692649636381728410,,4298.0
1692649636383925437,1150,1692649636383925437,,1604.0
1692649636404542922,1151,1692649636404542922,,-290.0
1692649636445792913,1152,1692649636445792913,,4298.0
1692649636447838306,1153,1692649636447838306,,1063.0
1692649636450357675,1154,1692649636450357675,,-284.0
1692649636493481397,1155,1692649636493481397,,4298.0
1692649636495827436,1156,1692649636495827436,,1063.0
1692649636498119592,1157,1692649636498119592,,-280.0
1692649636541348695,1158,1692649636541348695,,4298.0
1692649636544154405,1159,1692649636544154405,,1063.0
1692649636546869277,1160,1692649636546869277,,-289.0
1692649636589958429,1161,1692649636589958429,,4298.0
1692649636592496633,1162,1692649636592496633,,1063.0
1692649636594722986,1163,1692649636594722986,,4298.0
1692649636616016149,1164,1692649636616016149,,-289.0
1692649636657780885,1165,1692649636657780885,,4298.0
1692649636660486459,1166,1692649636660486459,,1063.0
1692649636662750482,1167,1692649636662750482,,-285.0
1692649636705360651,1168,1692649636705360651,,4298.0
1692649636707625627,1169,1692649636707625627,,1064.0
1692649636710368394,1170,1692649636710368394,,-291.0
1692649636758835554,1171,1692649636758835554,,4298.0
1692649636762606143,1172,1692649636762606143,,1604.0
1692649636780814886,1173,1692649636780814886,,-289.0
1692649636825999259,1174,1692649636825999259,,4298.0
1692649636828376293,1175,1692649636828376293,,1063.0
1692649636830699682,1176,1692649636830699682,,4298.0
1692649636850453615,1177,1692649636850453615,,-282.0
1692649636893469810,1178,1692649636893469810,,4298.0
1692649636895999193,1179,1692649636895999193,,1064.0
1692649636898002862,1180,1692649636898002862,,-292.0
1692649636946028709,1181,1692649636946028709,,4298.0
1692649636948405027,1182,1692649636948405027,,1604.0
1692649636968483924,1183,1692649636968483924,,-291.0
1692649637013523101,1184,1692649637013523101,,4299.0
1692649637016128063,1185,1692649637016128063,,1063.0
1692649637018243551,1186,1692649637018243551,,4298.0
1692649637038345575,1187,1692649637038345575,,-288.0
1692649637085411310,1188,1692649637085411310,,4298.0
1692649637087569236,1189,1692649637087569236,,1063.0
1692649637089608192,1190,1692649637089608192,,1604.0
1692649637108814239,1191,1692649637108814239,,-290.0
1692649637153217315,1192,1692649637153217315,,4299.0
1692649637156488895,1193,1692649637156488895,,1064.0
1692649637158755302,1194,1692649637158755302,,-287.0
1692649637201985359,1195,1692649637201985359,,4298.0
1692649637204391479,1196,1692649637204391479,,1063.0
1692649637206607818,1197,1692649637206607818,,4298.0
1692649637226451873,1198,1692649637226451873,,-283.0
1692649637270118951,1199,1692649637270118951,,4298.0
1692649637273126602,1200,1692649637273126602,,1063.0
1692649637275797843,1201,1692649637275797843,,-293.0
1692649637318002223,1202,1692649637318002223,,4298.0
1692649637320250034,1203,1692649637320250034,,1063.0
1692649637322529554,1204,1692649637322529554,,-286.0
1692649637344001770,1205,1692649637344001770,,4298.0
1692649637346823453,1206,1692649637346823453,,1064.0
1692649637368090391,1207,1692649637368090391,,-289.0
1692649637414167404,1208,1692649637414167404,,4299.0
1692649637416984319,1209,1692649637416984319,,1063.0
1692649637419350385,1210,1692649637419350385,,4298.0
1692649637438127040,1211,1692649637438127040,,-287.0
1692649637481944084,1212,1692649637481944084,,4298.0
1692649637484243392,1213,1692649637484243392,,1063.0
1692649637486269474,1214,1692649637486269474,,-290.0
1692649637525408983,1215,1692649637525408983,,4298.0
1692649637527532100,1216,1692649637527532100,,1063.0
1692649637531866788,1217,1692649637531866788,,-281.0
1692649637573423862,1218,1692649637573423862,,4298.0
1692649637576027393,1219,1692649637576027393,,1063.0
1692649637578610181,1220,1692649637578610181,,-282.0
1692649637621333599,1221,1692649637621333599,,4298.0
1692649637624267101,1222,1692649637624267101,,1064.0
1692649637626795053,1223,1692649637626795053,,-290.0
1692649637669531583,1224,1692649637669531583,,4298.0
1692649637671892166,1225,1692649637671892166,,1064.0
1692649637674128293,1226,1692649637674128293,,-289.0
1692649637718073606,1227,1692649637718073606,,4298.0
1692649637721106767,1228,1692649637721106767,,1063.0
1692649637723580837,1229,1692649637723580837,,4298.0
1692649637744086265,1230,1692649637744086265,,-293.0
1692649637790606260,1231,1692649637790606260,,4298.0
1692649637793531179,1232,1692649637793531179,,1064.0
1692649637796373605,1233,1692649637796373605,,4299.0
1692649637814536333,1234,1692649637814536333,,-284.0
1692649637861865043,1235,1692649637861865043,,4298.0
1692649637864341497,1236,1692649637864341497,,1603.0
1692649637884450197,1237,1692649637884450197,,-287.0
1692649637929297924,1238,1692649637929297924,,4299.0
1692649637932563304,1239,1692649637932563304,,1063.0
1692649637934262275,1240,1692649637934262275,,4299.0
1692649637955513238,1241,1692649637955513238,,-289.0
1692649637997837781,1242,1692649637997837781,,4299.0
1692649638001350879,1243,1692649638001350879,,1063.0
1692649638003988504,1244,1692649638003988504,,-291.0
1692649638050203561,1245,1692649638050203561,,4299.0
1692649638053089141,1246,1692649638053089141,,1602.0
1692649638073145389,1247,1692649638073145389,,-287.0
1692649638117918252,1248,1692649638117918252,,4298.0
1692649638120505571,1249,1692649638120505571,,1064.0
1692649638122846603,1250,1692649638122846603,,4298.0
1692649638143460512,1251,1692649638143460512,,-290.0
1692649638186007738,1252,1692649638186007738,,4298.0
1692649638188469171,1253,1692649638188469171,,1064.0
1692649638189862966,1254,1692649638189862966,,-283.0
1692649638233783960,1255,1692649638233783960,,4298.0
1692649638236857652,1256,1692649638236857652,,1063.0
1692649638239475488,1257,1692649638239475488,,-286.0
1692649638283459186,1258,1692649638283459186,,4299.0
1692649638287120819,1259,1692649638287120819,,1064.0
1692649638289908885,1260,1692649638289908885,,4298.0
1692649638308025360,1261,1692649638308025360,,-288.0
1692649638353827953,1262,1692649638353827953,,4298.0
1692649638356599807,1263,1692649638356599807,,1064.0
1692649638359469413,1264,1692649638359469413,,4298.0
1692649638378545045,1265,1692649638378545045,,-287.0
1692649638421777486,1266,1692649638421777486,,4298.0
1692649638424807310,1267,1692649638424807310,,1064.0
1692649638427652835,1268,1692649638427652835,,-288.0
1692649638469830989,1269,1692649638469830989,,4298.0
1692649638472550392,1270,1692649638472550392,,1064.0
1692649638474909543,1271,1692649638474909543,,4298.0
1692649638495894193,1272,1692649638495894193,,-285.0
1692649638541680335,1273,1692649638541680335,,4299.0
1692649638544597387,1274,1692649638544597387,,1063.0
1692649638547322511,1275,1692649638547322511,,4298.0
1692649638566323518,1276,1692649638566323518,,-294.0
1692649638609298467,1277,1692649638609298467,,4299.0
1692649638611487627,1278,1692649638611487627,,1063.0
1692649638613393068,1279,1692649638613393068,,-295.0
1692649638657454729,1280,1692649638657454729,,4298.0
1692649638659654617,1281,1692649638659654617,,1064.0
1692649638661487102,1282,1692649638661487102,,-286.0
1692649638685350179,1283,1692649638685350179,,4299.0
1692649638688290119,1284,1692649638688290119,,1064.0
1692649638708173751,1285,1692649638708173751,,-294.0
1692649638750451087,1286,1692649638750451087,,4299.0
1692649638753298521,1287,1692649638753298521,,1064.0
1692649638755785703,1288,1692649638755785703,,-288.0
1692649638798118829,1289,1692649638798118829,,4298.0
1692649638800814151,1290,1692649638800814151,,1064.0
1692649638803162336,1291,1692649638803162336,,-289.0
1692649638841512203,1292,1692649638841512203,,4299.0
1692649638843723058,1293,1692649638843723058,,1064.0
1692649638847831726,1294,1692649638847831726,,-286.0
1692649638889318943,1295,1692649638889318943,,4298.0
1692649638891516685,1296,1692649638891516685,,1064.0
1692649638894834995,1297,1692649638894834995,,-292.0
1692649638941657781,1298,1692649638941657781,,4298.0
1692649638944212198,1299,1692649638944212198,,1064.0
1692649638946884870,1300,1692649638946884870,,4298.0
1692649638966298818,1301,1692649638966298818,,-293.0
1692649639010295867,1302,1692649639010295867,,4298.0
1692649639013178110,1303,1692649639013178110,,1064.0
1692649639016537189,1304,1692649639016537189,,4299.0
1692649639036287069,1305,1692649639036287069,,-291.0
1692649639081362724,1306,1692649639081362724,,4299.0
1692649639083754062,1307,1692649639083754062,,1063.0
1692649639086105823,1308,1692649639086105823,,4299.0
1692649639106466054,1309,1692649639106466054,,-290.0
1692649639149995088,1310,1692649639149995088,,4298.0
1692649639152318239,1311,1692649639152318239,,1064.0
1692649639154337644,1312,1692649639154337644,,-292.0
1692649639201530456,1313,1692649639201530456,,4299.0
1692649639203885316,1314,1692649639203885316,,1603.0
1692649639224662065,1315,1692649639224662065,,-288.0
1692649639270090103,1316,1692649639270090103,,4299.0
1692649639272864818,1317,1692649639272864818,,1063.0
1692649639275611877,1318,1692649639275611877,,4298.0
1692649639296035766,1319,1692649639296035766,,-289.0
1692649639342204570,1320,1692649639342204570,,4299.0
1692649639345135211,1321,1692649639345135211,,1063.0
1692649639347613096,1322,1692649639347613096,,1603.0
1692649639365459442,1323,1692649639365459442,,-294.0
1692649639409567832,1324,1692649639409567832,,4299.0
1692649639411854505,1325,1692649639411854505,,1063.0
1692649639413818597,1326,1692649639413818597,,-289.0
1692649639435672283,1327,1692649639435672283,,4299.0
1692649639437759399,1328,1692649639437759399,,1063.0
1692649639458920478,1329,1692649639458920478,,-288.0
1692649639505627393,1330,1692649639505627393,,4298.0
1692649639508655309,1331,1692649639508655309,,1064.0
1692649639511396408,1332,1692649639511396408,,4298.0
1692649639530111789,1333,1692649639530111789,,-286.0
1692649639578086614,1334,1692649639578086614,,4298.0
1692649639581637144,1335,1692649639581637144,,1602.0
1692649639600662469,1336,1692649639600662469,,-290.0
1692649639641783952,1337,1692649639641783952,,4298.0
1692649639644292116,1338,1692649639644292116,,1063.0
1692649639647536993,1339,1692649639647536993,,-293.0
1692649639693913698,1340,1692649639693913698,,4298.0
1692649639697079896,1341,1692649639697079896,,1063.0
1692649639699424743,1342,1692649639699424743,,4298.0
1692649639718034505,1343,1692649639718034505,,-289.0
1692649639761743783,1344,1692649639761743783,,4297.0
1692649639764768838,1345,1692649639764768838,,1063.0
1692649639768248319,1346,1692649639768248319,,-289.0
1692649639810015678,1347,1692649639810015678,,4298.0
1692649639811990737,1348,1692649639811990737,,1063.0
1692649639814881801,1349,1692649639814881801,,4298.0
1692649639836073160,1350,1692649639836073160,,-290.0
1692649639882026195,1351,1692649639882026195,,4298.0
1692649639885221958,1352,1692649639885221958,,1063.0
1692649639887631416,1353,1692649639887631416,,4298.0
1692649639905570507,1354,1692649639905570507,,-294.0
1692649639952887296,1355,1692649639952887296,,4298.0
1692649639954618692,1356,1692649639954618692,,1603.0
1692649639975776433,1357,1692649639975776433,,-285.0
1692649640017326593,1358,1692649640017326593,,4298.0
1692649640019089937,1359,1692649640019089937,,1063.0
1692649640022556304,1360,1692649640022556304,,-286.0
1692649640065418720,1361,1692649640065418720,,4298.0
1692649640067334890,1362,1692649640067334890,,1063.0
1692649640069516897,1363,1692649640069516897,,-283.0
1692649640113864660,1364,1692649640113864660,,4298.0
1692649640116828441,1365,1692649640116828441,,1063.0
1692649640119542837,1366,1692649640119542837,,-294.0
1692649640165983676,1367,1692649640165983676,,4299.0
1692649640169628858,1368,1692649640169628858,,1603.0
1692649640187195301,1369,1692649640187195301,,-286.0
1692649640229260206,1370,1692649640229260206,,4299.0
1692649640231538534,1371,1692649640231538534,,1063.0
1692649640234364271,1372,1692649640234364271,,-293.0
1692649640277038097,1373,1692649640277038097,,4298.0
1692649640278678178,1374,1692649640278678178,,1064.0
1692649640281225681,1375,1692649640281225681,,-297.0
1692649640330312967,1376,1692649640330312967,,4298.0
1692649640333683729,1377,1692649640333683729,,1603.0
1692649640352399110,1378,1692649640352399110,,-293.0
1692649640393454074,1379,1692649640393454074,,4298.0
1692649640396654129,1380,1692649640396654129,,1063.0
1692649640399459600,1381,1692649640399459600,,-288.0
1692649640441643476,1382,1692649640441643476,,4298.0
1692649640444027900,1383,1692649640444027900,,1062.0
1692649640446166515,1384,1692649640446166515,,-289.0
1692649640489461660,1385,1692649640489461660,,4298.0
1692649640492028236,1386,1692649640492028236,,1063.0
1692649640494404792,1387,1692649640494404792,,-284.0
1692649640537849426,1388,1692649640537849426,,4298.0
1692649640540714502,1389,1692649640540714502,,1063.0
1692649640542939662,1390,1692649640542939662,,4298.0
1692649640563955307,1391,1692649640563955307,,-290.0
1692649640605639934,1392,1692649640605639934,,4298.0
1692649640607846975,1393,1692649640607846975,,1063.0
1692649640610222339,1394,1692649640610222339,,-287.0
1692649640785480737,1395,1692649640785480737,,4298.0
1692649640788061618,1396,1692649640788061618,,1063.0
1692649640791363954,1397,1692649640791363954,,-21846.0
1692649640793409824,1398,1692649640793409824,,70.0
1692649640798021554,1399,1692649640798021554,,-285.0
1692649640841232299,1400,1692649640841232299,,4298.0
1692649640843343734,1401,1692649640843343734,,1063.0
1692649640845386743,1402,1692649640845386743,,-294.0
1692649640889308929,1403,1692649640889308929,,4299.0
1692649640892179489,1404,1692649640892179489,,1063.0
1692649640894578933,1405,1692649640894578933,,-286.0
1692649640937343120,1406,1692649640937343120,,4298.0
1692649640939909696,1407,1692649640939909696,,1063.0
1692649640942366123,1408,1692649640942366123,,-293.0
1692649640963257074,1409,1692649640963257074,,4298.0
1692649640967277050,1410,1692649640967277050,,1063.0
1692649640987294197,1411,1692649640987294197,,-286.0
1692649641030284643,1412,1692649641030284643,,4298.0
1692649641032885313,1413,1692649641032885313,,1063.0
1692649641035308599,1414,1692649641035308599,,-287.0
1692649641077377557,1415,1692649641077377557,,4298.0
1692649641079686164,1416,1692649641079686164,,1063.0
1692649641081453084,1417,1692649641081453084,,-289.0
1692649641121381044,1418,1692649641121381044,,4299.0
1692649641123409748,1419,1692649641123409748,,1063.0
1692649641127473831,1420,1692649641127473831,,-283.0
1692649641169945716,1421,1692649641169945716,,4298.0
1692649641172507286,1422,1692649641172507286,,1063.0
1692649641174639701,1423,1692649641174639701,,-283.0
1692649641221322059,1424,1692649641221322059,,4298.0
1692649641223792791,1425,1692649641223792791,,1063.0
1692649641225867509,1426,1692649641225867509,,4298.0
1692649641245187044,1427,1692649641245187044,,-289.0
1692649641290082931,1428,1692649641290082931,,4298.0
1692649641293048381,1429,1692649641293048381,,1063.0
1692649641295492410,1430,1692649641295492410,,4298.0
1692649641316300868,1431,1692649641316300868,,-287.0
1692649641357928276,1432,1692649641357928276,,4299.0
1692649641360607862,1433,1692649641360607862,,1063.0
1692649641363052845,1434,1692649641363052845,,-290.0
1692649641405936479,1435,1692649641405936479,,4299.0
1692649641408585309,1436,1692649641408585309,,1063.0
1692649641410989522,1437,1692649641410989522,,-290.0
1692649641453771591,1438,1692649641453771591,,4298.0
1692649641456630468,1439,1692649641456630468,,1063.0
1692649641459407091,1440,1692649641459407091,,-287.0
1692649641501815319,1441,1692649641501815319,,4298.0
1692649641504115343,1442,1692649641504115343,,1063.0
1692649641507097005,1443,1692649641507097005,,4299.0
1692649641527671337,1444,1692649641527671337,,-286.0
1692649641569807291,1445,1692649641569807291,,4299.0
1692649641572431325,1446,1692649641572431325,,1063.0
1692649641574919939,1447,1692649641574919939,,-285.0
1692649641617804288,1448,1692649641617804288,,4299.0
1692649641620486259,1449,1692649641620486259,,1063.0
1692649641622767925,1450,1692649641622767925,,-293.0
1692649641665359020,1451,1692649641665359020,,4299.0
1692649641668339014,1452,1692649641668339014,,1062.0
1692649641670494794,1453,1692649641670494794,,-287.0
1692649641713185071,1454,1692649641713185071,,4299.0
1692649641715469360,1455,1692649641715469360,,1063.0
1692649641717465162,1456,1692649641717465162,,4299.0
1692649641738469123,1457,1692649641738469123,,-291.0
1692649641785528182,1458,1692649641785528182,,4298.0
1692649641787691116,1459,1692649641787691116,,1063.0
1692649641790543794,1460,1692649641790543794,,4298.0
1692649641810388565,1461,1692649641810388565,,-287.0
1692649641853624582,1462,1692649641853624582,,4299.0
1692649641857062578,1463,1692649641857062578,,1062.0
1692649641859877824,1464,1692649641859877824,,-293.0
1692649641880087375,1465,1692649641880087375,,4298.0
1692649641882239580,1466,1692649641882239580,,1062.0
1692649641903809785,1467,1692649641903809785,,-290.0
1692649641945856809,1468,1692649641945856809,,4299.0
1692649641948149442,1469,1692649641948149442,,1062.0
1692649641950632810,1470,1692649641950632810,,-288.0
1692649641994119405,1471,1692649641994119405,,4300.0
1692649641997005462,1472,1692649641997005462,,1063.0
1692649641999959945,1473,1692649641999959945,,-284.0
1692649642042313575,1474,1692649642042313575,,4299.0
1692649642045962810,1475,1692649642045962810,,1062.0
1692649642049249649,1476,1692649642049249649,,4300.0
1692649642068200588,1477,1692649642068200588,,-288.0
1692649642113708257,1478,1692649642113708257,,4299.0
1692649642116483926,1479,1692649642116483926,,1063.0
1692649642119421958,1480,1692649642119421958,,4299.0
1692649642138638019,1481,1692649642138638019,,-295.0
1692649642181659698,1482,1692649642181659698,,4299.0
1692649642185170888,1483,1692649642185170888,,1062.0
1692649642187912702,1484,1692649642187912702,,-287.0
1692649642229823350,1485,1692649642229823350,,4299.0
1692649642232458591,1486,1692649642232458591,,1062.0
1692649642234683036,1487,1692649642234683036,,4299.0
1692649642255759716,1488,1692649642255759716,,-289.0
1692649642297103404,1489,1692649642297103404,,4299.0
1692649642299048900,1490,1692649642299048900,,1063.0
1692649642302452802,1491,1692649642302452802,,-290.0
1692649642346611022,1492,1692649642346611022,,4299.0
1692649642349585056,1493,1692649642349585056,,1063.0
1692649642352451324,1494,1692649642352451324,,-287.0
1692649642394121170,1495,1692649642394121170,,4300.0
1692649642397162437,1496,1692649642397162437,,1063.0
1692649642399943113,1497,1692649642399943113,,4300.0
1692649642420681953,1498,1692649642420681953,,-283.0
1692649642465855121,1499,1692649642465855121,,4299.0
1692649642468717098,1500,1692649642468717098,,1063.0
1692649642471496343,1501,1692649642471496343,,4299.0
1692649642491151571,1502,1692649642491151571,,-284.0
1692649642534299373,1503,1692649642534299373,,4299.0
1692649642538069486,1504,1692649642538069486,,1063.0
1692649642540405750,1505,1692649642540405750,,-292.0
1692649642561316967,1506,1692649642561316967,,4299.0
1692649642563441753,1507,1692649642563441753,,1063.0
1692649642584870815,1508,1692649642584870815,,-288.0
1692649642629366636,1509,1692649642629366636,,4299.0
1692649642631415128,1510,1692649642631415128,,1063.0
1692649642633279085,1511,1692649642633279085,,-285.0
1692649642655261754,1512,1692649642655261754,,4300.0
1692649642657820940,1513,1692649642657820940,,1063.0
1692649642679206132,1514,1692649642679206132,,-289.0
1692649642725424051,1515,1692649642725424051,,4299.0
1692649642727491140,1516,1692649642727491140,,1063.0
1692649642730441331,1517,1692649642730441331,,4299.0
1692649642749997377,1518,1692649642749997377,,-289.0
1692649642798161983,1519,1692649642798161983,,4299.0
1692649642801017284,1520,1692649642801017284,,1603.0
1692649642820903778,1521,1692649642820903778,,-282.0
1692649642862307310,1522,1692649642862307310,,4299.0
1692649642865107774,1523,1692649642865107774,,1063.0
1692649642867746829,1524,1692649642867746829,,-293.0
1692649642913037300,1525,1692649642913037300,,4299.0
1692649642914704084,1526,1692649642914704084,,1062.0
1692649642916773796,1527,1692649642916773796,,4299.0
